Id	Bas3	Bas2	WT4	WT3	norm.Bas3	norm.Bas2	norm.WT4	norm.WT3	baseMean	Base	WT	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks	cogClass	prod
CD630_24860	0	0	4	0	0	0	3	0	0.68	0	2	1.073	0.101	0.383	0.701633532059556	NA	10	9.4757	10	10	TRUE	NA	G	PTS system%2C fructose-like IIC component
CD630_24870	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	G	PTS system%2C fructose-like IIB component
CD630_24880	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	GT	PTS system%2C fructose-like IIA component
CD630_24890	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	K-GT	Transcription antiterminator%2C PTS operon regulator
CD630_24900	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	E	Putative peptidase%2C M20A family
CD630_24910	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	G	Mannose-6-phosphate isomerase %28Phosphomannose isomerase%29 %28PMI%29 %28Phosphohexomutase%29
CD630_24920	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	T-T	Two-component sensor histidine kinase%2C sporulation-associated spo0A
CD630_24930	0	0	0	6	0	0	0	2	0.49	0	1	1.055	0.078	0.295	0.767798119699751	NA	0	15.5314	10	10	TRUE	NA	J	Selenocysteinyl-tRNA-specific translation factor
CD630_24950	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	J	L-seryl-tRNA%28Sec%29 selenium transferase %28Selenocysteine synthase%29 %28Sec synthase%29 %28Selenocysteinyl-tRNA%28Sec%29 synthase %29
CD630_24960	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	E	Selenide%2C water dikinase %28Selenophosphate synthetase%29 %28Selenium donor protein%29
CD630_24970	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	L	Competence protein ComEA
CD630_24980	0	0	0	4	0	0	0	1	0.33	0	0	1.032	0.046	0.176	0.860578091675556	NA	0	28.4427	10	10	TRUE	NA	M	D-alanyl-D-alanine carboxypeptidase %28putative sporulation-specific penicillin-binding protein%29
CD630_24990	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Conserved hypothetical protein
CD630_25000	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	E	Argininosuccinate lyase %28Arginosuccinase%29 %28ASAL%29
CD630_25010	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	HR	Putative hydrolase%2C HAD superfamily%2C IIB subfamily
CD630_25020	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	E	Putative pyridoxal phosphate-dependent transferase
CD630_25030	0	0	0	4	0	0	0	1	0.33	0	0	1.032	0.046	0.176	0.860578091675556	NA	0	28.4427	10	10	TRUE	NA	P	Putative cation-transporting P-type ATPase
CD630_25040	0	1	0	0	0	2	0	0	0.45	1	0	0.882	-0.182	-0.701	0.483405831058742	NA	0	17.5371	10	10	TRUE	NA	M	Putative D-alanyl-D-alanine carboxypeptidase
CD630_25050	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	K	Transcriptional regulator%2C TetR family
CD630_25060	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	G	Transporter%2C Major Facilitator Superfamily %28MFS%29
CD630_25070	0	0	2	0	0	0	1	0	0.34	0	0	1.032	0.045	0.171	0.864394441197924	NA	0	27.0345	10	10	TRUE	NA	O	Conserved hypothetical protein
CD630_25080	0	0	2	0	0	0	1	0	0.34	0	0	1.032	0.045	0.171	0.864394441197924	NA	0	27.0345	10	10	TRUE	NA	K	Transcriptional regulator%2C AraC family
CD630_25090	0	0	2	0	0	0	1	0	0.34	0	0	1.032	0.045	0.171	0.864394441197924	NA	0	27.0345	10	10	TRUE	NA	G	Putative glycoside hydrolase%2C family 4
CD630_25100	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	G-G	PTS system%2C glucose-like IIBC component
CD630_25110	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	K	Transcription antiterminator%2C PTS operon regulator
CD630_25120	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	G	PTS system%2C glucose-like IIA component
CD630_25130	0	2	3	15	0	4	2	5	2.66	2	4	1.163	0.218	0.482	0.629780093505526	0.799075817566152	0.2646	1.1329	1.0368	1.0368	TRUE	NA	V	Putative translation inhibitor endoribonuclease
CD630_25140	0	0	7	18	0	0	5	6	2.68	0	6	1.892	0.92	1.844	0.0651858933999012	0.19460043482349	0	1.12	1.0426	1.0426	TRUE	NA	E	Threonine dehydratase II
CD630_25150	0	0	0	2	0	0	0	1	0.16	0	0	0.996	-0.006	-0.024	0.981064521226078	NA	0	91.5366	10	10	TRUE	NA	E	Putative L-aspartate-beta-decarboxylase
CD630_25160	0	0	2	2	0	0	1	1	0.51	0	1	1.055	0.078	0.295	0.767906415165046	NA	0	15.0581	10	10	TRUE	NA	JE	L-asparaginase
CD630_25170	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	K	Transcriptional regulator%2C beta-lactams repressor
CD630_25171	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Putative phage protein
CD630_25180	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	M	Cell surface protein
CD630_25190	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	L	Integrase
CD630_25200	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	V	Putative conjugative transposon antibiotic resistance protein
CD630_25201	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Fragment of conserved hypothetical protein %28N-terminal part%29
CD630_25210	0	0	2	2	0	0	1	1	0.51	0	1	1.055	0.078	0.295	0.767906415165046	NA	0	15.0581	10	10	TRUE	NA	J	Leucyl-tRNA synthetase
CD630_25220	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	J	Conserved hypothetical protein
CD630_25230	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	TR	Putative hydrolase
CD630_25240	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	H	Nicotinate-nucleotide adenylyltransferase
CD630_25250	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	O	Regulatory protein RecX
CD630_25260	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	G	1%2C4-alpha-glucan branching enzyme
CD630_25270	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	K	Transcriptional regulator%2C TetR family
CD630_25280	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Conserved hypothetical protein
CD630_25290	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Conserved hypothetical protein
CD630_25300	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	K	Transcriptional regulator%2C AraC family
CD630_25310	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	H	Putative membrane protein
CD630_25320	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	EF	Aminotransferase%2C alanine--glyoxylate transaminase
CD630_25330	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	M-M	ABC-type transport system%2C permease
CD630_25340	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	M	ABC-type transport system%2C ATP-binding protein
CD630_25350	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	T	Two-component sensor histidine kinase
CD630_25360	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	TK	Two-component response regulator
CD630_25370	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	FV	Putative membrane-associated 5%27-nucleotidase/phosphoesterase
CD630_25380	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Putative lipoprotein
CD630_25390	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	J	Ribonuclease Z %28RNase Z%29 %28tRNase Z%29 %28tRNA 3 endonuclease%29
CD630_25400	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	I	Coenzyme A disulfide reductase
CD630_25410	0	0	2	2	0	0	1	1	0.51	0	1	1.055	0.078	0.295	0.767906415165046	NA	0	15.0581	10	10	TRUE	NA	E	Sodium:glutamate/aspartate symporter family
CD630_25420	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Conserved hypothetical protein
CD630_25430	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	M	Putative membrane-bound 0-ACYL transferase%2C MBOAT family
CD630_25440	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Conserved hypothetical protein
CD630_25450	0	0	2	2	0	0	1	1	0.51	0	1	1.055	0.078	0.295	0.767906415165046	NA	0	15.0581	10	10	TRUE	NA	N	Cellulose synthase catalytic subunit %28UDP-forming%29
CD630_25460	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	G	Endoglucanase %28cellulase%29
CD630_25470	0	2	4	2	0	4	3	1	1.76	2	2	0.978	-0.032	-0.078	0.937710956976422	0.979202592240866	0.7069	2.5143	2.2172	2.2172	TRUE	NA	notInCOG	Conserved hypothetical protein
CD630_25480	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	G	ABC-type transport system%2C sugar-family permease
CD630_25490	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	G	ABC-type transport system%2C sugar-family permease
CD630_25500	0	0	0	4	0	0	0	1	0.33	0	0	1.032	0.046	0.176	0.860578091675556	NA	0	28.4427	10	10	TRUE	NA	G	ABC-type transport system%2C sugar-family extracellular solute-binding protein
CD630_25510	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Conserved hypothetical protein
CD630_25520	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	R	Putative phosphosugar isomerase
CD630_25530_p1	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	G	PTS system%2C fructose/mannitol family IIC component %28Disrupted IStron%29
CD630_25530_p2	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	G	PTS system%2C fructose/mannitol-family IIC component %28Disrupted IStron%29
CD630_25531	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	X	Transposase-like protein B
CD630_25540	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	X	Transposase-like protein A
CD630_25550	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	G	PTS system%2C fructose/mannitol-family IIB component
CD630_25560	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	K-GT	PTS system%2C fructose/mannitol-family IIAB component
CD630_25570	0	0	0	2	0	0	0	1	0.16	0	0	0.996	-0.006	-0.024	0.981064521226078	NA	0	91.5366	10	10	TRUE	NA	notInCOG	Conserved hypothetical protein
CD630_25580	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	H	Phosphopantetheine adenylyltransferase %28Pantetheine-phosphate adenylyltransferase%29
CD630_25590	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	J	Conserved hypothetical protein
CD630_25600	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	L	ATP-dependent DNA helicase RecG
CD630_25610	0	0	0	6	0	0	0	2	0.49	0	1	1.055	0.078	0.295	0.767798119699751	NA	0	15.5314	10	10	TRUE	NA	R	Putative phosphatase
CD630_25620	0	0	0	2	0	0	0	1	0.16	0	0	0.996	-0.006	-0.024	0.981064521226078	NA	0	91.5366	10	10	TRUE	NA	S	Conserved hypothetical protein
CD630_25621	0	0	0	1	0	0	0	0	0.08	0	0	0.972	-0.041	-0.159	0.874051897451427	NA	0	349.1015	10	10	TRUE	NA	J	50S ribosomal protein L28
CD630_25622	0	0	2	0	0	0	1	0	0.34	0	0	1.032	0.045	0.171	0.864394441197924	NA	0	27.0345	10	10	TRUE	NA	notInCOG	Conserved hypothetical protein
CD630_25630	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Conserved hypothetical protein
CD630_25640	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	K	Transcriptional regulator%2C MerR family
CD630_25650	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	K-G	Transcription antiterminator
CD630_25660	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	GT	PTS system%2C mannose-specfic IIA component
CD630_25670	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	G	PTS system%2C mannose-specfic IIB component
CD630_25680	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	G	PTS system%2C mannose-specfic IIC component
CD630_25690	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	G	Putative glycoside hydrolase%2C family 38%3B Putative alpha-mannosidase
CD630_25700	0	0	1	0	0	0	1	0	0.17	0	0	0.991	-0.013	-0.052	0.958647752371122	NA	0	86.313	10	10	TRUE	NA	T	Two-component sensor histidine kinase
CD630_25710	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	TK	Two-component response regulator
CD630_25720	0	0	0	2	0	0	0	1	0.16	0	0	0.996	-0.006	-0.024	0.981064521226078	NA	0	91.5366	10	10	TRUE	NA	C	Putative nitroreductase
CD630_25730	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	C	Putative hydrolase%2C HAD superfamily%2C subfamily IA
CD630_25740	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	H	Thiamine pyrophosphokinase %28TPK%29 %28Thiamine diphospho kinase%29
CD630_25750	0	0	0	5	0	0	0	2	0.41	0	1	1.045	0.064	0.241	0.809341083045668	NA	0	20.2414	10	10	TRUE	NA	G	Ribulose-phosphate 3-epimerase %28Pentose-5-phosphate 3-epimerase%29 %28PPE%29 %28R5P3E%29
CD630_25760	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	J	Putative GTPase
CD630_25770	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	I	3-oxoacyl-%5Bacyl-carrier-protein%5D reductase %283-ketoacyl- acyl carrier protein reductase%29
CD630_25780	1	0	0	4	2	0	0	1	0.9	1	0	0.962	-0.055	-0.174	0.861536513696343	NA	0	5.892	5.6318	5.6318	TRUE	NA	T-M	Putative serine/threonine-protein kinase and phosphatase
CD630_25790	0	0	0	1	0	0	0	0	0.08	0	0	0.972	-0.041	-0.159	0.874051897451427	NA	0	349.1015	10	10	TRUE	NA	T	Putative phosphatase%2C 2C family
CD630_25800	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	J	Putative radical SAM-family protein
CD630_25810	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	J-K	Ribosomal RNA small subunit methyltransferase B %28rRNA %28cytosine-C%285%29-%29-methyltransferase%29
CD630_25820	0	0	2	6	0	0	1	2	0.84	0	2	1.129	0.175	0.559	0.576035205793971	NA	0	6.6754	6.0537	6.0537	TRUE	NA	O	Putative metal-dependent peptidase
CD630_25830	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	R	Conserved hypothetical protein
CD630_25840	0	0	4	2	0	0	3	1	0.85	0	2	1.13	0.176	0.56	0.575378542224657	NA	0	6.5254	6.0269	6.0269	TRUE	NA	J	Methionyl-tRNA formyltransferase
CD630_25850	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	J	Peptide deformylase 2 %28PDF 2%29 %28Polypeptide deformylase 2 %29
CD630_25860	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	L	Primosomal protein N%27 %28ATP-dependent helicase priA%29 %28Replication factor Y%29
CD630_25870	0	0	2	2	0	0	1	1	0.51	0	1	1.055	0.078	0.295	0.767906415165046	NA	0	15.0581	10	10	TRUE	NA	H	Coenzyme A biosynthesis bifunctional protein CoaBC%3B phosphopantothenoylcysteine synthetase/decarboxylase
CD630_25871	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	K	DNA-directed RNA polymerase subunit omega %28RNAP omega subunit%29 %28Transcriptase subunit omega%29 %28RNA polymerase omega subunit%29
CD630_25880	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	F	Guanylate kinase %28GMP kinase%29
CD630_25890	0	0	0	2	0	0	0	1	0.16	0	0	0.996	-0.006	-0.024	0.981064521226078	NA	0	91.5366	10	10	TRUE	NA	S	Conserved hypothetical protein
CD630_25900	0	0	2	0	0	0	1	0	0.34	0	0	1.032	0.045	0.171	0.864394441197924	NA	0	27.0345	10	10	TRUE	NA	E	Diaminopimelate epimerase %28DAP epimerase%29
CD630_25910	0	0	4	0	0	0	3	0	0.68	0	2	1.073	0.101	0.383	0.701633532059556	NA	10	9.4757	10	10	TRUE	NA	E	Low specificity L-threonine aldolase
CD630_25920	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	JO	Fibronectin-binding protein A
CD630_25930	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	R	ABC-type transport system%2C pristinamycin/multidrug-family ATP-binding protein
CD630_25940	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	F	Putative uracil permease
CD630_25950	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	F	Bifunctional protein PyrR %5BIncludes: Pyrimidine operon regulatory protein%3B Uracil phosphoribosyltransferase %28UPRTase%29%5D
CD630_25960	0	0	0	2	0	0	0	1	0.16	0	0	0.996	-0.006	-0.024	0.981064521226078	NA	0	91.5366	10	10	TRUE	NA	J	Putative pseudouridylate synthase%2C RluC/RluD family
CD630_25970	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	MU	Lipoprotein signal peptidase %28Prolipoprotein signal peptidase%29 %28Signal peptidase II%29 %28SPase II%29
CD630_25980	0	0	0	2	0	0	0	1	0.16	0	0	0.996	-0.006	-0.024	0.981064521226078	NA	0	91.5366	10	10	TRUE	NA	GM	Putative oligosaccharide deacetylase
CD630_25990	0	0	0	2	0	0	0	1	0.16	0	0	0.996	-0.006	-0.024	0.981064521226078	NA	0	91.5366	10	10	TRUE	NA	K	Putative transcriptional regulator
CD630_26000	0	0	1	0	0	0	1	0	0.17	0	0	0.991	-0.013	-0.052	0.958647752371122	NA	0	86.313	10	10	TRUE	NA	CE	Carbon starvation protein%2C CstA
CD630_26010	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	KT	Two-component response regulator
CD630_26020	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	T	Two-component sensor histidine kinase
CD630_26030	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	KT	Clostridium difficile binary toxin regulatory gene%2C LytTR family
CD630_26040_p1	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Fragment of ADP-ribosyltransferase CdtAB %28Part 1%29
CD630_26040_p2	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Fragment of ADP-ribosyltransferase CdtAB %28Part 2%29
CD630_26050_p1	0	0	0	2	0	0	0	1	0.16	0	0	0.996	-0.006	-0.024	0.981064521226078	NA	0	91.5366	10	10	TRUE	NA	notInCOG	Fragment of ADP-ribosyltransferase CdtAB %28Part 3%29
CD630_26050_p2	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Fragment of ADP-ribosyltransferase CdtAB %28Part 4%29
CD630_26050_p3	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Fragment of ADP-ribosyltransferase CdtAB %28Part 5%29
CD630_26050_p4	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Fragment of ADP-ribosyltransferase CdtAB %28Part 6%29
CD630_26050_p5	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Fragment of ADP-ribosyltransferase CdtAB %28Part 7%29
CD630_26100	0	2	0	0	0	4	0	0	0.91	2	0	0.795	-0.33	-1.077	0.281689062410677	NA	10	5.7564	6.4924	6.4924	TRUE	NA	J	Tryptophanyl-tRNA synthetase %28Tryptophan--tRNA ligase%29 %28TrpRS%29
CD630_26110	0	2	0	0	0	4	0	0	0.91	2	0	0.795	-0.33	-1.077	0.281689062410677	NA	10	5.7564	6.4924	6.4924	TRUE	NA	FH	MTA/SAH nucleosidase %285%27-methylthioadenosine nucleosidase%29 %28S-adenosylhomocysteine nucleosidase%29
CD630_26120	0	0	4	13	0	0	3	4	1.75	0	4	1.413	0.498	1.213	0.225288752525668	0.414543593358062	0	2.5197	2.3521	2.3521	TRUE	NA	E	Putative amino acid permease
CD630_26130	0	0	8	8	0	0	5	3	2.02	0	4	1.53	0.613	1.4	0.161403385758949	0.334243225635708	0	1.9187	1.8116	1.8116	TRUE	NA	E	Putative peptidase%2C M24 family
CD630_26140	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	I	Conserved hypothetical protein%2C DegV family
CD630_26150	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	K	Transcriptional regulator%2C TetR family
CD630_26160	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Conserved hypothetical protein
CD630_26170	0	0	0	2	0	0	0	1	0.16	0	0	0.996	-0.006	-0.024	0.981064521226078	NA	0	91.5366	10	10	TRUE	NA	S	Putative membrane protein
CD630_26180	0	0	9	11	0	0	6	4	2.44	0	5	1.756	0.812	1.695	0.0901143889429855	0.244448227477524	0	1.3136	1.2348	1.2348	TRUE	NA	J	Isoleucyl-tRNA synthetase
CD630_26190	0	0	0	7	0	0	0	2	0.58	0	1	1.064	0.09	0.341	0.733037825343272	NA	10	12.3904	10	10	TRUE	NA	D	Putative cell-division initiation protein DivIVA
CD630_26200	2	0	1	1	5	0	1	0	1.39	2	0	0.817	-0.292	-0.76	0.447393071621469	NA	0	3.421	2.9709	2.9709	TRUE	NA	R	Putative RNA-binding cell division protein
CD630_26210	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	O	Conserved hypothetical protein
CD630_26220	0	0	0	2	0	0	0	1	0.16	0	0	0.996	-0.006	-0.024	0.981064521226078	NA	0	91.5366	10	10	TRUE	NA	D	Cell division protein SepF
CD630_26230	0	0	1	0	0	0	1	0	0.17	0	0	0.991	-0.013	-0.052	0.958647752371122	NA	0	86.313	10	10	TRUE	NA	H	Putative pyridoxal 5%27-phosphate-dependent enzyme
CD630_26240	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Conserved hypothetical protein
CD630_26250	0	0	6	10	0	0	4	3	1.85	0	4	1.452	0.539	1.279	0.20082621333582	0.38848349464962	0	2.2956	2.1332	2.1332	TRUE	NA	G	Putative membrane protein
CD630_26260	2	0	6	2	5	0	4	1	2.32	2	2	1.012	0.017	0.039	0.968638122217343	0.984740131104844	1.423	1.4465	1.4439	1.4439	TRUE	NA	D	Conserved hypothetical protein
CD630_26270	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	T	Conserved hypothetical protein
CD630_26280	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Conserved hypothetical protein
CD630_26290	0	0	12	18	0	0	8	6	3.53	0	7	2.268	1.182	2.179	0.0293458926536656	0.137826808318808	0	0.836	0.7775	0.7775	TRUE	NA	D	Stage IV sporulation protein A
CD630_26300	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	C	Glycerol-3-phosphate dehydrogenase %28NAD%28P%29%2B%29 %28NAD%28P%29H-dependent glycerol-3-phosphate dehydrogenase%29
CD630_26310	0	0	0	1	0	0	0	0	0.08	0	0	0.972	-0.041	-0.159	0.874051897451427	NA	0	349.1015	10	10	TRUE	NA	I	Putative membrane protein%2C UPF0078 family
